player,opponent,opponent_team,duration
Rose Simon,Doherty Jackson,Toronto Metropolitan Bold,386.0
Rose Simon,Doyle Ethan,Guelph Gryphons,279.0
Rose Simon,Duarte Matthew,Brock Badgers,209.0
Rose Simon,Dumoulin William,UQTR Patriotes,349.0
Rose Simon,Ennis William,Windsor Lancers,1205.0
Rose Simon,Fasciano Luca,Lakehead Thunderwolves,163.0
Rose Simon,Faust Cayden,Windsor Lancers,990.0
Rose Simon,Ferguson Ian,Guelph Gryphons,645.0
Rose Simon,Forster Nolan,Guelph Gryphons,574.0
Rose Simon,Fournier Alex,Carleton Ravens,316.0
Rose Simon,Fredette Vincent,Concordia Stingers,174.0
Rose Simon,Frenette Conor,UQTR Patriotes,242.0
Rose Simon,Gannon Riley,Brock Badgers,271.0
Rose Simon,Gaudio Alexander,Concordia Stingers,251.0
Rose Simon,Gauthier Kaylen,UQTR Patriotes,250.0
Rose Simon,Gauthier Mavrick,UQTR Patriotes,202.0
Rose Simon,Gerrie Keighan,Lakehead Thunderwolves,74.0
Rose Simon,Gervais Julien,Guelph Gryphons,469.0
Rose Simon,Gilhula Owen,York Lions,333.0
Rose Simon,Girouard Nicholas,Concordia Stingers,333.0
Rose Simon,Gravel Zachary,UQTR Patriotes,66.0
Rose Simon,Gravelle Jake,Western Mustangs,575.0
Rose Simon,Greenway Tyson,Brock Badgers,308.0
Rose Simon,Grigoryev Daniil,Toronto Metropolitan Bold,285.0
Rose Simon,Gursoy Kevin,Toronto Metropolitan Bold,352.0
Rose Simon,Hamlin Ray,Windsor Lancers,941.0
Rose Simon,Havlena Kyle,Concordia Stingers,337.0
Rose Simon,Hensrud Travis,Windsor Lancers,1195.0
Rose Simon,Hinz Brady,Windsor Lancers,452.0
Rose Simon,Hoffrogge Jacob,Brock Badgers,287.0
Rose Simon,Holm Logan,York Lions,457.0
Rose Simon,Huchette Mikael,Concordia Stingers,207.0
Rose Simon,Hudon Dylan,Guelph Gryphons,632.0
Rose Simon,Hunt Andrew,Carleton Ravens,520.0
Rose Simon,Hunt Tyler,Wilfrid Laurier Golden Hawks,129.0
Rose Simon,Huston Sam,Brock Badgers,467.0
Rose Simon,Ianniello Joseph,Toronto Metropolitan Bold,405.0
Rose Simon,Inniss Christopher,Concordia Stingers,326.0
Rose Simon,Izyk Alex,Lakehead Thunderwolves,179.0
Rose Simon,Jesus David,Windsor Lancers,1194.0
Rose Simon,Johnston Alex,Carleton Ravens,243.0
Rose Simon,Kaddoura Majid,Carleton Ravens,403.0
Rose Simon,Kilbourne Bryce,Wilfrid Laurier Golden Hawks,89.0
Rose Simon,Kinash Matthew,Toronto Metropolitan Bold,246.0
Rose Simon,King Jacob,Toronto Varsity Blues,173.0
Rose Simon,Lacombe Thomas,York Lions,343.0
Rose Simon,Lafrance Felix,UQTR Patriotes,340.0
Rose Simon,Lamothe Olivier,York Lions,247.0
Rose Simon,Larochelle Sean,Concordia Stingers,440.0
Rose Simon,Larose Felix,UQTR Patriotes,137.0
Rose Simon,Lavoie Nathan,Concordia Stingers,456.0
Rose Simon,Lenart Thomas,Wilfrid Laurier Golden Hawks,129.0
Rose Simon,Lewis Braeden,Brock Badgers,293.0
Rose Simon,Linklater Logan,Windsor Lancers,959.0
Rose Simon,Luik Owen,Toronto Varsity Blues,403.0
Rose Simon,Mabey David,York Lions,352.0
Rose Simon,MacIntosh Aiden,York Lions,310.0
Rose Simon,MacNeil Owen,Western Mustangs,284.0
Rose Simon,Mack Joseph,Lakehead Thunderwolves,146.0
Rose Simon,Martin Ian,Toronto Metropolitan Bold,335.0
Rose Simon,Martin Jeremy,UQTR Patriotes,127.0
Rose Simon,Massie Dylan,Lakehead Thunderwolves,206.0
Rose Simon,Massie Noah,Lakehead Thunderwolves,218.0
Rose Simon,Mayotte James,Carleton Ravens,332.0
Rose Simon,McAndrews Bryan,York Lions,494.0
Rose Simon,McCarry Nick,Carleton Ravens,170.0
Rose Simon,McCartney Brandon,York Lions,345.0
Rose Simon,McFarland Ethan,Toronto Varsity Blues,252.0
Rose Simon,McLeod Brock,York Lions,344.0
Rose Simon,McMullen Keegan,Windsor Lancers,1075.0
Rose Simon,McNamara Matt,Windsor Lancers,1490.0
Rose Simon,Melikov Vyacheslav,Toronto Metropolitan Bold,155.0
Rose Simon,Milot-Ouellet Vincent,UQTR Patriotes,156.0
Rose Simon,Morneau Giovanni,Carleton Ravens,188.0
Rose Simon,Moskal Billy,Toronto Varsity Blues,225.0
Rose Simon,Mufarreh Dominic,Windsor Lancers,323.0
Rose Simon,Mullen Kirk,Windsor Lancers,697.0
Rose Simon,Munroe-Boucher Anthony,UQTR Patriotes,243.0
Rose Simon,Murphy Wil,Lakehead Thunderwolves,359.0
Rose Simon,Nadeau Alexandre,Concordia Stingers,232.0
Rose Simon,Nardone Vincent,Concordia Stingers,228.0
Rose Simon,O'Donnell Justin,Wilfrid Laurier Golden Hawks,209.0
Rose Simon,Oakley Keaton,York Lions,297.0
Rose Simon,Paquin Mathieu,Wilfrid Laurier Golden Hawks,202.0
Rose Simon,Paul Justin,Lakehead Thunderwolves,197.0
Rose Simon,Penman Duncan,Guelph Gryphons,807.0
Rose Simon,Playfair Christopher,Toronto Metropolitan Bold,337.0
Rose Simon,Portokalis William,Toronto Metropolitan Bold,322.0
Rose Simon,Pouliot Olivier,Lakehead Thunderwolves,179.0
Rose Simon,Power Zach,Western Mustangs,323.0
Rose Simon,Preuter Aidan,Western Mustangs,186.0
Rose Simon,Proulx Gabriel,Concordia Stingers,93.0
Rose Simon,Pryce Ryan,Wilfrid Laurier Golden Hawks,116.0
Rose Simon,Rafanomezantsoa Lois,UQTR Patriotes,506.0
Rose Simon,Recine Julian,Toronto Varsity Blues,483.0
Rose Simon,Reimer Eli,Wilfrid Laurier Golden Hawks,67.0
Rose Simon,Reimer Jadon,Wilfrid Laurier Golden Hawks,205.0
Rose Simon,Rhodes Sam,Wilfrid Laurier Golden Hawks,128.0
Rose Simon,Richardson Blake,Concordia Stingers,288.0
Rose Simon,Robinson Owen,Toronto Varsity Blues,296.0
Rose Simon,Rogers Holden,Brock Badgers,312.0
Rose Simon,Rondeau Christophe,UQTR Patriotes,283.0
Rose Simon,Ross Liam,Toronto Metropolitan Bold,616.0
Rose Simon,Roy Pier-Olivier,UQTR Patriotes,345.0
Rose Simon,Rupoli Joseph,Toronto Metropolitan Bold,392.0
Rose Simon,Sanders Jack,Western Mustangs,457.0
Rose Simon,Sandhu Chase,York Lions,359.0
Rose Simon,Santerre Jacob,Western Mustangs,346.0
Rose Simon,Savoie Charles,Concordia Stingers,205.0
Rose Simon,Saye Owen,Western Mustangs,322.0
Rose Simon,Schives Dylan,Windsor Lancers,1307.0
Rose Simon,Seed Nolan,Carleton Ravens,358.0
Rose Simon,Senken Connor,York Lions,342.0
Rose Simon,Serensits Emmett,Toronto Varsity Blues,435.0
Rose Simon,Shaw Aaron,Windsor Lancers,1107.0
Rose Simon,Sherk Lawson,Western Mustangs,218.0
Rose Simon,Shugrue Spencer,Toronto Metropolitan Bold,219.0
Rose Simon,Smith Zack,Toronto Varsity Blues,386.0
Rose Simon,Sooklal Isaac,Wilfrid Laurier Golden Hawks,313.0
Rose Simon,Soucy Ludovic,UQTR Patriotes,248.0
Rose Simon,Sova Nick,Windsor Lancers,137.0
Rose Simon,Sproviero Franco,Western Mustangs,564.0
Rose Simon,Stepien Ryan,Brock Badgers,372.0
Rose Simon,Stevens Christian,Toronto Varsity Blues,87.0
Rose Simon,Stock Jordan,Brock Badgers,531.0
Rose Simon,Stothers Kai,Wilfrid Laurier Golden Hawks,228.0
Rose Simon,Strik Ethan,York Lions,362.0
Rose Simon,Stringer Zack,Brock Badgers,267.0
Rose Simon,Sutherland Bryce,Wilfrid Laurier Golden Hawks,245.0
Rose Simon,Suzuki Madoka,Carleton Ravens,223.0
Rose Simon,Teasdale Tyler,Western Mustangs,269.0
Rose Simon,Terry Zack,Toronto Varsity Blues,192.0
Rose Simon,Theriault Lucas,York Lions,368.0
Rose Simon,Thiessen Rylan,Brock Badgers,334.0
Rose Simon,Thompson Ryan,Brock Badgers,455.0
Rose Simon,Toews Ty,Windsor Lancers,353.0
Rose Simon,Toms Connor,Carleton Ravens,190.0
Rose Simon,Torchia Nathan,Windsor Lancers,420.0
Rose Simon,Turcotte Anthony,UQTR Patriotes,278.0
Rose Simon,Turgeon Zachaеl,UQTR Patriotes,147.0
Rose Simon,Ulicny Johnny,Windsor Lancers,869.0
Rose Simon,Urbisci Alex,Carleton Ravens,135.0
Rose Simon,Van Impe Eric,Western Mustangs,503.0
Rose Simon,Van Unen Joshua,Lakehead Thunderwolves,208.0
Rose Simon,Vander Voet Julian,Guelph Gryphons,226.0
Rose Simon,Virtue Braeden,Carleton Ravens,173.0
Rose Simon,Vreugdenhill Jacob,York Lions,269.0
Rose Simon,Walker Brandon,York Lions,510.0
Rose Simon,Wawrow Drew,Western Mustangs,331.0
Rose Simon,Whittaker Liam,Lakehead Thunderwolves,395.0
Rose Simon,Whittaker Richard,Lakehead Thunderwolves,127.0
Rose Simon,Wightman Dylan,Toronto Varsity Blues,329.0
Rose Simon,Williamson Sam,Wilfrid Laurier Golden Hawks,212.0
Rose Simon,Willits Brett,Western Mustangs,329.0
Rose Simon,Willits Sam,Western Mustangs,254.0
Rose Simon,Wilson Griffin,Guelph Gryphons,603.0
Rose Simon,Winterton Jacob,Guelph Gryphons,607.0
Rose Simon,Wong Nicholas,Toronto Varsity Blues,245.0
Rose Simon,Woodhouse Benjamin,Toronto Varsity Blues,358.0
Rose Simon,York Jack,Western Mustangs,458.0
Ruscheinski Kieran,Agostino Daniel,Concordia Stingers,299.0
Ruscheinski Kieran,Aiello Christiano,Western Mustangs,204.0
Ruscheinski Kieran,Allan Blake,Carleton Ravens,123.0
Ruscheinski Kieran,Allard Felix,Concordia Stingers,380.0
Ruscheinski Kieran,Allensen Nathan,Guelph Gryphons,737.0
Ruscheinski Kieran,Amanatidis Peter,Carleton Ravens,140.0
Ruscheinski Kieran,Amousse Andrew,Brock Badgers,158.0
Ruscheinski Kieran,Anctil Julien,Concordia Stingers,279.0
Ruscheinski Kieran,Anderson Josh,Nipissing Lakers,646.0
Ruscheinski Kieran,Athanasakos Nicholas,Toronto Varsity Blues,151.0
Ruscheinski Kieran,Awashish Mikisiw,McGill Redbirds,128.0
Ruscheinski Kieran,Badalamenti Benjamin,Lakehead Thunderwolves,234.0
Ruscheinski Kieran,Barnes Matthew,Toronto Metropolitan Bold,154.0
Ruscheinski Kieran,Beamin Cole,York Lions,460.0
Ruscheinski Kieran,Bedard Felix,Carleton Ravens,195.0
Ruscheinski Kieran,Belchamber Andrew,Ottawa Gee-Gees,341.0
Ruscheinski Kieran,Belton Reese,Carleton Ravens,237.0
Ruscheinski Kieran,Belzile Thomas,McGill Redbirds,229.0
Ruscheinski Kieran,Benwell Evan,Wilfrid Laurier Golden Hawks,462.0
Ruscheinski Kieran,Bernier Gabriel,Ontario Tech Ridgebacks,372.0
Ruscheinski Kieran,Bettens Nolan,Wilfrid Laurier Golden Hawks,371.0
Ruscheinski Kieran,Bignell Luke,Guelph Gryphons,371.0
Ruscheinski Kieran,Biondi Giordano,Guelph Gryphons,289.0
Ruscheinski Kieran,Blackwell Spencer,Lakehead Thunderwolves,551.0
Ruscheinski Kieran,Blake Bradley,RMC Paladins,201.0
Ruscheinski Kieran,Blanchard Alexandre,McGill Redbirds,319.0
Ruscheinski Kieran,Bolton Wade,RMC Paladins,255.0
Ruscheinski Kieran,Bonefon Alexis,Ottawa Gee-Gees,252.0
Ruscheinski Kieran,Boria Jonah,Brock Badgers,95.0
Ruscheinski Kieran,Bouchard Xavier,McGill Redbirds,263.0
Ruscheinski Kieran,Boucher Jacob,Windsor Lancers,450.0
Ruscheinski Kieran,Bowie Connor,Toronto Metropolitan Bold,208.0
Ruscheinski Kieran,Brand Evan,Toronto Metropolitan Bold,158.0
Ruscheinski Kieran,Brazier Hunter,Guelph Gryphons,471.0
Ruscheinski Kieran,Brown Hunter,York Lions,228.0
Ruscheinski Kieran,Brown Patrick,Wilfrid Laurier Golden Hawks,181.0
Ruscheinski Kieran,Bruder Andrew,Western Mustangs,244.0
Ruscheinski Kieran,Bryant Kaden,Ottawa Gee-Gees,168.0
Ruscheinski Kieran,Caines Harrison,Nipissing Lakers,817.0
Ruscheinski Kieran,Campbell David,Nipissing Lakers,299.0
Ruscheinski Kieran,Campbell Isiah,Concordia Stingers,247.0
Ruscheinski Kieran,Campbell Nikolas,Lakehead Thunderwolves,391.0
Ruscheinski Kieran,Cap Dharan,Queen's Gaels,88.0
Ruscheinski Kieran,Casper Ethan,Guelph Gryphons,411.0
Ruscheinski Kieran,Castleman Oliver,Carleton Ravens,122.0
Ruscheinski Kieran,Chard Lucas,Wilfrid Laurier Golden Hawks,254.0
Ruscheinski Kieran,Charron Edouard,Concordia Stingers,174.0
Ruscheinski Kieran,Chenier Bradley,Ottawa Gee-Gees,338.0
Ruscheinski Kieran,Chiarot Aaron,Windsor Lancers,743.0
Ruscheinski Kieran,Chisholm Callum,Wilfrid Laurier Golden Hawks,336.0
Ruscheinski Kieran,Clarke Sean,Toronto Varsity Blues,132.0
Ruscheinski Kieran,Clavelle Brendon,Ottawa Gee-Gees,353.0
Ruscheinski Kieran,Cloutier Mathis,UQTR Patriotes,52.0
Ruscheinski Kieran,Collins William,Carleton Ravens,118.0
Ruscheinski Kieran,Collora Salvatore,Windsor Lancers,418.0
Ruscheinski Kieran,Coltart Bruce,RMC Paladins,276.0
Ruscheinski Kieran,Condotta Jaden,Toronto Metropolitan Bold,403.0
Ruscheinski Kieran,Cook A.J.,Brock Badgers,330.0
Ruscheinski Kieran,Cook Jack,Lakehead Thunderwolves,621.0
Ruscheinski Kieran,Cooper Mark,Toronto Varsity Blues,391.0
Ruscheinski Kieran,Cote Christophe,Brock Badgers,114.0
Ruscheinski Kieran,Cournoyer Alexis,Brock Badgers,118.0
Ruscheinski Kieran,Cournoyer Edouard,UQTR Patriotes,346.0
Ruscheinski Kieran,Cousins Kolton,Queen's Gaels,73.0
Ruscheinski Kieran,Crane Trentyn,Lakehead Thunderwolves,483.0
Ruscheinski Kieran,Cunningham Alexander,Windsor Lancers,192.0
Ruscheinski Kieran,D'Intino Jordan,Toronto Metropolitan Bold,289.0
Ruscheinski Kieran,Daley Caiden,McGill Redbirds,136.0
Ruscheinski Kieran,Danilson Noah,Western Mustangs,157.0
Ruscheinski Kieran,Dann Nolan,Guelph Gryphons,331.0
Ruscheinski Kieran,Darcy Thomas,Guelph Gryphons,734.0
Ruscheinski Kieran,Davis Nathaniel,Toronto Varsity Blues,285.0
Ruscheinski Kieran,Davis Tyler,Wilfrid Laurier Golden Hawks,408.0
Ruscheinski Kieran,DeGrazia Nicholas,Lakehead Thunderwolves,677.0
Ruscheinski Kieran,DeGurse Nolan,Guelph Gryphons,394.0
Ruscheinski Kieran,DeJong Tristan,Guelph Gryphons,400.0
Ruscheinski Kieran,Denault Chad,Nipissing Lakers,449.0
Ruscheinski Kieran,Desgagnes Mathieu,Ottawa Gee-Gees,252.0
Ruscheinski Kieran,Desrochers Antoine,Ontario Tech Ridgebacks,505.0
Ruscheinski Kieran,Dickerson Graham,Toronto Varsity Blues,46.0
Ruscheinski Kieran,Dimovski Aleks,Toronto Metropolitan Bold,147.0
Ruscheinski Kieran,Dobrich Stefan,Windsor Lancers,709.0
Ruscheinski Kieran,Doherty Jackson,Toronto Metropolitan Bold,169.0
Ruscheinski Kieran,Doyle Ethan,Guelph Gryphons,409.0
Ruscheinski Kieran,Drover Alex,Ontario Tech Ridgebacks,97.0
Ruscheinski Kieran,Duarte Matthew,Brock Badgers,105.0
Ruscheinski Kieran,Duff Jack,Queen's Gaels,142.0
Ruscheinski Kieran,Dufort Ludovic,Ontario Tech Ridgebacks,105.0
Ruscheinski Kieran,Duhamel Jeremy,Nipissing Lakers,227.0
Ruscheinski Kieran,Dumont Charles-Antoine,McGill Redbirds,187.0
Ruscheinski Kieran,Dumoulin William,UQTR Patriotes,218.0
Ruscheinski Kieran,Dutil Elliot,Ottawa Gee-Gees,9.0
Ruscheinski Kieran,Ennis William,Windsor Lancers,1086.0
Ruscheinski Kieran,Farmer Charles,Nipissing Lakers,631.0
Ruscheinski Kieran,Fasciano Luca,Lakehead Thunderwolves,498.0
Ruscheinski Kieran,Faust Cayden,Windsor Lancers,765.0
Ruscheinski Kieran,Ferguson Ian,Guelph Gryphons,433.0
Ruscheinski Kieran,Ford Nolan,Ontario Tech Ridgebacks,286.0
Ruscheinski Kieran,Foreman Kyle,Nipissing Lakers,573.0
Ruscheinski Kieran,Forster Nolan,Guelph Gryphons,454.0
Ruscheinski Kieran,Fournier Alex,Carleton Ravens,115.0
Ruscheinski Kieran,Fowler Hayden,Queen's Gaels,173.0
Ruscheinski Kieran,Fox Nathan,RMC Paladins,320.0
Ruscheinski Kieran,Frattaroli Brandon,McGill Redbirds,244.0
Ruscheinski Kieran,Fredette Vincent,Concordia Stingers,351.0
Ruscheinski Kieran,Frenette Conor,UQTR Patriotes,290.0
Ruscheinski Kieran,Gagnon Alexandre,McGill Redbirds,269.0
Ruscheinski Kieran,Gagnon Mathieu,McGill Redbirds,245.0
Ruscheinski Kieran,Gallant William,RMC Paladins,283.0
Ruscheinski Kieran,Gallant Zach,McGill Redbirds,228.0
Ruscheinski Kieran,Gannon Riley,Brock Badgers,102.0
Ruscheinski Kieran,Gaudio Alexander,Concordia Stingers,187.0
Ruscheinski Kieran,Gauthier Kaylen,UQTR Patriotes,383.0
Ruscheinski Kieran,Gauthier Mathis,McGill Redbirds,326.0
Ruscheinski Kieran,Gauthier Mavrick,UQTR Patriotes,279.0
Ruscheinski Kieran,Gauvreau Cameron,Ottawa Gee-Gees,172.0
Ruscheinski Kieran,Gerrie Keighan,Lakehead Thunderwolves,366.0
Ruscheinski Kieran,Gervais Julien,Guelph Gryphons,278.0
Ruscheinski Kieran,Gilhula Owen,York Lions,375.0
Ruscheinski Kieran,Girouard Nicholas,Concordia Stingers,241.0
Ruscheinski Kieran,Giroux Zacharie,Ottawa Gee-Gees,379.0
Ruscheinski Kieran,Gravel Zachary,UQTR Patriotes,148.0
Ruscheinski Kieran,Gravelle Jake,Western Mustangs,262.0
Ruscheinski Kieran,Greenway Tyson,Brock Badgers,136.0
Ruscheinski Kieran,Griffioen Max,Nipissing Lakers,468.0
Ruscheinski Kieran,Grigoryev Daniil,Toronto Metropolitan Bold,307.0
Ruscheinski Kieran,Gursoy Kevin,Toronto Metropolitan Bold,359.0
Ruscheinski Kieran,Hamilton Derek,Queen's Gaels,163.0
Ruscheinski Kieran,Hamlin Ray,Windsor Lancers,747.0
Ruscheinski Kieran,Havlena Kyle,Concordia Stingers,327.0
Ruscheinski Kieran,Hebert Mathieu,RMC Paladins,367.0
Ruscheinski Kieran,Hensrud Travis,Windsor Lancers,1053.0
Ruscheinski Kieran,Hinz Brady,Windsor Lancers,543.0
Ruscheinski Kieran,Hoffrogge Jacob,Brock Badgers,330.0
Ruscheinski Kieran,Holm Logan,York Lions,543.0
Ruscheinski Kieran,Holtrop Joel,RMC Paladins,169.0
Ruscheinski Kieran,Howie Johnny,Ottawa Gee-Gees,18.0
Ruscheinski Kieran,Huard Stephane JR,McGill Redbirds,195.0
Ruscheinski Kieran,Huchette Mikael,Concordia Stingers,282.0
Ruscheinski Kieran,Hudon Dylan,Guelph Gryphons,438.0
Ruscheinski Kieran,Hunt Andrew,Carleton Ravens,301.0
Ruscheinski Kieran,Hunt Tyler,Wilfrid Laurier Golden Hawks,490.0
Ruscheinski Kieran,Huston Sam,Brock Badgers,80.0
Ruscheinski Kieran,Hutcheson Nolan,Queen's Gaels,149.0
Ruscheinski Kieran,Hutton Dustin,Ontario Tech Ridgebacks,413.0
Ruscheinski Kieran,Ianniello Joseph,Toronto Metropolitan Bold,274.0
Ruscheinski Kieran,Inniss Christopher,Concordia Stingers,325.0
Ruscheinski Kieran,Izyk Alex,Lakehead Thunderwolves,619.0
Ruscheinski Kieran,Jakovljevic Marko,Ontario Tech Ridgebacks,303.0
Ruscheinski Kieran,Jenkins Frank Thomas,Nipissing Lakers,704.0
Ruscheinski Kieran,Jesus David,Windsor Lancers,1288.0
Ruscheinski Kieran,Johnson Charlie,Nipissing Lakers,777.0
Ruscheinski Kieran,Johnston Alex,Carleton Ravens,141.0
Ruscheinski Kieran,K-Fournier Nick,Ottawa Gee-Gees,172.0
Ruscheinski Kieran,Kaddoura Majid,Carleton Ravens,196.0
Ruscheinski Kieran,Katzalay Holden,Queen's Gaels,173.0
Ruscheinski Kieran,Kavanagh Josh,Wilfrid Laurier Golden Hawks,539.0
Ruscheinski Kieran,Kilbourne Bryce,Wilfrid Laurier Golden Hawks,446.0
Ruscheinski Kieran,Kinash Matthew,Toronto Metropolitan Bold,60.0
Ruscheinski Kieran,King Jacob,Toronto Varsity Blues,173.0
Ruscheinski Kieran,Koran Braiden,Ontario Tech Ridgebacks,135.0
Ruscheinski Kieran,LaFrance David,Ottawa Gee-Gees,321.0
Ruscheinski Kieran,Lacombe Chase,Nipissing Lakers,649.0
Ruscheinski Kieran,Lacombe Thomas,York Lions,257.0
Ruscheinski Kieran,Lafrance Felix,UQTR Patriotes,233.0
Ruscheinski Kieran,Lalonde Owen,Queen's Gaels,123.0
Ruscheinski Kieran,Lamothe Olivier,York Lions,199.0
Ruscheinski Kieran,Larkin Patrick,McGill Redbirds,128.0
Ruscheinski Kieran,Larmand Ethan,Queen's Gaels,216.0
Ruscheinski Kieran,Larochelle Charles-Thomas,Queen's Gaels,103.0
Ruscheinski Kieran,Larochelle Sean,Concordia Stingers,313.0
Ruscheinski Kieran,Larose Felix,UQTR Patriotes,94.0
Ruscheinski Kieran,Larsen Wil,Nipissing Lakers,517.0
Ruscheinski Kieran,Lavoie Nathan,Concordia Stingers,320.0
Ruscheinski Kieran,LeBlanc Dominic,Nipissing Lakers,345.0
Ruscheinski Kieran,Leduc Devin,RMC Paladins,304.0
Ruscheinski Kieran,Lemieux Ian,Queen's Gaels,116.0
Ruscheinski Kieran,Lenart Thomas,Wilfrid Laurier Golden Hawks,473.0
Ruscheinski Kieran,Leonard Kyle,Ontario Tech Ridgebacks,131.0
Ruscheinski Kieran,Lewis Braeden,Brock Badgers,158.0
Ruscheinski Kieran,Lieffers Elias,Nipissing Lakers,492.0
Ruscheinski Kieran,Linklater Logan,Windsor Lancers,971.0
Ruscheinski Kieran,Longo Trevor,Queen's Gaels,100.0
Ruscheinski Kieran,Luik Owen,Toronto Varsity Blues,347.0
Ruscheinski Kieran,Mabey David,York Lions,289.0
Ruscheinski Kieran,MacIntosh Aiden,York Lions,350.0
Ruscheinski Kieran,MacNeil Owen,Western Mustangs,31.0
Ruscheinski Kieran,Mack Joseph,Lakehead Thunderwolves,387.0
Ruscheinski Kieran,Mahar Nick,Nipissing Lakers,213.0
Ruscheinski Kieran,Maisonneuve Vincent,Ottawa Gee-Gees,326.0
Ruscheinski Kieran,Malboeuf Tristan,Wilfrid Laurier Golden Hawks,150.0
Ruscheinski Kieran,Martin Ian,Toronto Metropolitan Bold,262.0
Ruscheinski Kieran,Martin Jeremy,UQTR Patriotes,256.0
Ruscheinski Kieran,Massie Dylan,Lakehead Thunderwolves,370.0
Ruscheinski Kieran,Massie Noah,Lakehead Thunderwolves,479.0
Ruscheinski Kieran,Matulu Noah,RMC Paladins,151.0
Ruscheinski Kieran,Mayea Devyn,Nipissing Lakers,939.0
Ruscheinski Kieran,Mayotte James,Carleton Ravens,285.0
Ruscheinski Kieran,Mburanumwe Igor,McGill Redbirds,211.0
Ruscheinski Kieran,McAndrews Bryan,York Lions,343.0
Ruscheinski Kieran,McCarry Nick,Carleton Ravens,287.0
Ruscheinski Kieran,McCartney Brandon,York Lions,261.0
Ruscheinski Kieran,McFarland Ethan,Toronto Varsity Blues,270.0
Ruscheinski Kieran,McLean Cullen,Ontario Tech Ridgebacks,461.0
Ruscheinski Kieran,McLeod Brock,York Lions,258.0
Ruscheinski Kieran,McMaster Anson,Ottawa Gee-Gees,243.0
Ruscheinski Kieran,McMullen Keegan,Windsor Lancers,1042.0
Ruscheinski Kieran,McNamara Matt,Windsor Lancers,1075.0
Ruscheinski Kieran,McNaughton Brock,RMC Paladins,141.0
Ruscheinski Kieran,Melancon Max-Antoine,Wilfrid Laurier Golden Hawks,479.0
Ruscheinski Kieran,Melikov Vyacheslav,Toronto Metropolitan Bold,37.0
Ruscheinski Kieran,Michaud Daniel,Queen's Gaels,166.0
Ruscheinski Kieran,Michaud Jeremy,Ontario Tech Ridgebacks,320.0
Ruscheinski Kieran,Milot-Ouellet Vincent,UQTR Patriotes,333.0
Ruscheinski Kieran,Morin Alexis,McGill Redbirds,279.0
Ruscheinski Kieran,Morneau Giovanni,Carleton Ravens,340.0
Ruscheinski Kieran,Moskal Billy,Toronto Varsity Blues,539.0
Ruscheinski Kieran,Mufarreh Dominic,Windsor Lancers,275.0
Ruscheinski Kieran,Mulholland Ryan,Wilfrid Laurier Golden Hawks,266.0
Ruscheinski Kieran,Mullen Kirk,Windsor Lancers,602.0
Ruscheinski Kieran,Munroe-Boucher Anthony,UQTR Patriotes,274.0
Ruscheinski Kieran,Murphy Wil,Lakehead Thunderwolves,669.0
Ruscheinski Kieran,Nadeau Alexandre,Concordia Stingers,316.0
Ruscheinski Kieran,Nardone Vincent,Concordia Stingers,210.0
Ruscheinski Kieran,O'Brien Fischer,RMC Paladins,275.0
Ruscheinski Kieran,O'Donnell Justin,Wilfrid Laurier Golden Hawks,387.0
Ruscheinski Kieran,Oakley Keaton,York Lions,235.0
Ruscheinski Kieran,Park Alexander,Ontario Tech Ridgebacks,226.0
Ruscheinski Kieran,Pascoal Isaac,RMC Paladins,314.0
Ruscheinski Kieran,Paul Justin,Lakehead Thunderwolves,238.0
Ruscheinski Kieran,Pellerin Maxime,McGill Redbirds,269.0
Ruscheinski Kieran,Penman Duncan,Guelph Gryphons,399.0
Ruscheinski Kieran,Petrie Caleb,Wilfrid Laurier Golden Hawks,394.0
